"","Game.ID","Team","Player","Player.ID","Minutes.Played","Field.Goals","Field.Goal.Attempts","Field.Goal.Percentage","X3.Point.Field.Goals","X3.Point.Field.Goal.Attempts","X3.Point.Field.Goal.Percentage","Free.Throws","Free.Throw.Attempts","Free.Throw.Percentage","Offensive.Rebounds","Defensive.Rebounds","Total.Rebounds","Assists","Steals","Blocks","Turnovers","Personal.Fouls","Points","Plus.Minus","Games","GP"
"12868","201301210NYK","BRK","Kris Humphries","humphkr01","27:22:00",5,8,0.625,0,0,NA,1,1,1,5,8,13,1,0,0,3,2,11,4,NA,1
"12869","201301210NYK","BRK","Keith Bogans","boganke01","22:59",3,6,0.5,2,4,0.5,0,0,NA,0,4,4,0,0,0,1,3,8,6,NA,1
"12870","201301210NYK","BRK","Andray Blatche","blatcan01","13:29",0,2,0,0,1,0,0,0,NA,0,2,2,2,2,0,2,2,0,10,NA,1
"12871","201301210NYK","BRK","C.J. Watson","watsocj01","9:31",1,3,0.333,1,2,0.5,0,0,NA,0,2,2,0,0,0,0,0,3,11,NA,1
"12872","201301210NYK","BRK","Jerry Stackhouse","stackje01","5:03",0,2,0,0,2,0,0,0,NA,0,0,0,0,0,0,1,0,0,0,NA,1
"12873","201301210NYK","BRK","MarShon Brooks","brookma01","3:02",1,2,0.5,0,0,NA,0,0,NA,0,0,0,1,0,0,1,0,2,0,NA,1
"12874","201301210NYK","BRK","Damion James","jamesda01","0:07",0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,-1,NA,1
"12875","201301210NYK","NYK","Carmelo Anthony","anthoca01","44:53:00",11,29,0.379,1,2,0.5,6,6,1,0,3,3,7,0,1,2,4,29,-1,NA,1
"12876","201301210NYK","NYK","Jason Kidd","kiddja01","35:27:00",4,5,0.8,2,3,0.667,1,2,0.5,0,3,3,1,6,1,0,5,11,-1,NA,1
"12877","201301210NYK","NYK","Tyson Chandler","chandty01","34:56:00",3,4,0.75,0,0,NA,1,3,0.333,4,7,11,1,0,0,0,2,7,7,NA,1
"12878","201301210NYK","NYK","Iman Shumpert","shumpim01","20:06",1,6,0.167,0,3,0,0,0,NA,1,3,4,2,1,0,0,1,2,-8,NA,1
"12879","201301210NYK","NYK","Chris Copeland","copelch01","15:04",2,6,0.333,1,4,0.25,0,0,NA,0,3,3,0,0,0,0,2,5,-2,NA,1
"12880","201301210NYK","NYK","J.R. Smith","smithjr01","37:54:00",7,19,0.368,2,7,0.286,0,0,NA,0,4,4,1,3,0,0,1,16,-4,NA,1
"12881","201301210NYK","NYK","Amar'e Stoudemire","stoudam01","26:31:00",6,10,0.6,0,0,NA,3,6,0.5,1,5,6,0,0,0,2,3,15,4,NA,1
"12882","201301210NYK","NYK","Steve Novak","novakst01","13:31",0,3,0,0,1,0,0,0,NA,0,2,2,1,0,0,0,0,0,-9,NA,1
"12883","201301210NYK","NYK","Pablo Prigioni","prigipa01","8:31",0,0,NA,0,0,NA,0,0,NA,1,0,1,0,1,0,1,2,0,1,NA,1
"12884","201301210NYK","NYK","Ronnie Brewer","brewero02","3:07",0,2,0,0,1,0,0,0,NA,0,0,0,1,0,0,0,0,0,-2,NA,1
"12885","201301210PHI","SAS","Kawhi Leonard","leonaka01","34:37:00",6,13,0.462,2,5,0.4,2,4,0.5,2,5,7,0,2,0,1,2,16,12,NA,1
"12886","201301210PHI","SAS","Tony Parker","parketo01","34:31:00",8,15,0.533,0,2,0,4,5,0.8,0,2,2,8,0,0,5,0,20,17,NA,1
"12887","201301210PHI","SAS","Tim Duncan","duncati01","34:11:00",10,17,0.588,0,0,NA,4,4,1,4,13,17,5,2,1,2,2,24,17,NA,1
"12888","201301210PHI","SAS","Tiago Splitter","splitti01","29:26:00",4,9,0.444,0,0,NA,2,4,0.5,2,10,12,0,2,1,1,1,10,-3,NA,1
"12889","201301210PHI","SAS","Danny Green","greenda02","28:09:00",2,7,0.286,0,5,0,2,2,1,0,4,4,0,1,1,1,3,6,-3,NA,1
"12890","201301210PHI","SAS","Gary Neal","nealga01","23:17",1,5,0.2,0,1,0,3,3,1,0,0,0,1,0,0,2,2,5,10,NA,1
"12891","201301210PHI","SAS","Boris Diaw","diawbo01","17:52",2,5,0.4,1,1,1,1,2,0.5,0,1,1,3,0,0,2,0,6,-8,NA,1
"12892","201301210PHI","SAS","Stephen Jackson","jacksst02","14:51",0,6,0,0,3,0,1,2,0.5,0,0,0,1,1,0,0,2,1,-4,NA,1
"12893","201301210PHI","SAS","Nando De Colo","decolna01","13:30",1,2,0.5,0,0,NA,0,0,NA,0,3,3,4,0,0,0,0,2,-10,NA,1
"12894","201301210PHI","SAS","Matt Bonner","bonnema01","9:36",0,2,0,0,1,0,0,0,NA,1,0,1,0,0,0,0,0,0,-3,NA,1
"12895","201301210PHI","PHI","Evan Turner","turneev01","42:24:00",8,15,0.533,1,2,0.5,1,1,1,1,11,12,7,0,0,3,4,18,-10,NA,1
"12896","201301210PHI","PHI","Thaddeus Young","youngth01","38:42:00",7,14,0.5,0,0,NA,0,2,0,1,5,6,2,0,3,3,3,14,-17,NA,1
"12897","201301210PHI","PHI","Jrue Holiday","holidjr01","37:19:00",7,20,0.35,0,1,0,1,1,1,0,2,2,8,4,0,6,0,15,-16,NA,1
"12898","201301210PHI","PHI","Lavoy Allen","allenla01","17:22",1,3,0.333,0,0,NA,0,0,NA,3,5,8,0,1,0,0,2,2,-3,NA,1
"12899","201301210PHI","PHI","Dorell Wright","wrighdo01","16:26",1,5,0.2,0,3,0,1,2,0.5,0,4,4,3,0,0,0,1,3,-6,NA,1
"12900","201301210PHI","PHI","Spencer Hawes","hawessp01","34:38:00",7,12,0.583,1,2,0.5,1,2,0.5,1,5,6,4,1,3,1,1,16,14,NA,1
"12901","201301210PHI","PHI","Nick Young","youngni01","30:39:00",4,10,0.4,1,4,0.25,3,3,1,0,3,3,1,0,0,1,4,12,8,NA,1
"12902","201301210PHI","PHI","Royal Ivey","iveyro01","15:52",1,3,0.333,1,2,0.5,0,0,NA,0,0,0,0,0,0,1,1,3,5,NA,1
"12903","201301210PHI","PHI","Damien Wilkins","wilkida02","4:08",0,1,0,0,0,NA,0,0,NA,1,0,1,0,0,0,0,0,0,0,NA,1
"12904","201301210PHI","PHI","Shelvin Mack","macksh01","2:31",1,1,1,0,0,NA,0,0,NA,0,0,0,0,0,0,1,0,2,0,NA,1
"12905","201301210POR","WAS","Martell Webster","webstma02","38:15:00",8,11,0.727,4,6,0.667,4,4,1,0,4,4,6,0,0,2,1,24,11,NA,1
"12906","201301210POR","WAS","Nene Hilario","hilarne01","32:20:00",10,17,0.588,0,0,NA,4,5,0.8,4,5,9,5,4,0,1,2,24,3,NA,1
"12907","201301210POR","WAS","Emeka Okafor","okafoem01","29:33:00",6,11,0.545,0,0,NA,1,4,0.25,4,9,13,3,0,1,2,1,13,9,NA,1
"12908","201301210POR","WAS","Bradley Beal","bealbr01","25:49:00",1,7,0.143,0,2,0,0,0,NA,1,4,5,1,0,0,2,2,2,12,NA,1
"12909","201301210POR","WAS","A.J. Price","priceaj01","21:38",2,7,0.286,0,3,0,0,0,NA,0,1,1,4,0,0,0,1,4,9,NA,1
"12910","201301210POR","WAS","John Wall","walljo01","26:22:00",2,8,0.25,0,0,NA,2,2,1,0,3,3,2,1,0,4,3,6,-6,NA,1
"12911","201301210POR","WAS","Jordan Crawford","crawfjo02","22:11",5,8,0.625,3,4,0.75,0,0,NA,0,1,1,1,0,0,1,3,13,-9,NA,1
"12912","201301210POR","WAS","Trevor Ariza","arizatr01","18:45",1,4,0.25,1,4,0.25,0,0,NA,0,4,4,1,1,0,1,1,3,-4,NA,1
"12913","201301210POR","WAS","Kevin Seraphin","serapke01","15:27",3,9,0.333,0,0,NA,0,0,NA,2,1,3,0,0,0,1,1,6,0,NA,1
"12914","201301210POR","WAS","Trevor Booker","booketr01","9:40",1,2,0.5,0,0,NA,1,2,0.5,0,1,1,0,0,0,1,3,3,-10,NA,1
"12915","201301210POR","POR","Nicolas Batum","batumni01","40:46:00",5,10,0.5,0,3,0,2,2,1,3,7,10,11,3,2,2,3,12,2,NA,1
"12916","201301210POR","POR","LaMarcus Aldridge","aldrila01","38:53:00",6,15,0.4,0,0,NA,5,6,0.833,2,10,12,3,2,0,1,3,17,4,NA,1
"12917","201301210POR","POR","Damian Lillard","lillada01","37:33:00",7,17,0.412,2,6,0.333,2,2,1,1,2,3,5,0,0,3,2,18,-10,NA,1
"12918","201301210POR","POR","Wesley Matthews","matthwe02","34:39:00",6,14,0.429,3,8,0.375,2,2,1,0,1,1,1,0,0,1,2,17,-10,NA,1
"12919","201301210POR","POR","J.J. Hickson","hicksjj01","28:04:00",7,10,0.7,0,0,NA,2,3,0.667,2,4,6,1,0,1,4,1,16,1,NA,1
"12920","201301210POR","POR","Luke Babbitt","babbilu01","16:35",1,5,0.2,1,4,0.25,0,0,NA,0,2,2,0,0,0,0,0,3,-3,NA,1
"12921","201301210POR","POR","Meyers Leonard","leoname01","12:28",3,3,1,0,0,NA,0,1,0,1,3,4,0,0,0,1,4,6,-8,NA,1
"12922","201301210POR","POR","Will Barton","bartowi01","11:16",0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,6,NA,1
"12923","201301210POR","POR","Ronnie Price","pricero01","10:27",1,2,0.5,1,2,0.5,0,0,NA,0,1,1,4,0,0,1,0,3,7,NA,1
"12924","201301210POR","POR","Victor Claver","clavevi01","9:19",1,5,0.2,0,1,0,1,2,0.5,1,2,3,0,0,0,0,2,3,-4,NA,1
"12925","201301220CLE","BOS","Rajon Rondo","rondora01","37:39:00",7,17,0.412,0,2,0,3,4,0.75,3,10,13,8,0,0,5,2,17,-10,NA,1
"12926","201301220CLE","BOS","Paul Pierce","piercpa01","36:49:00",3,15,0.2,1,4,0.25,5,6,0.833,4,3,7,7,2,0,4,0,12,-8,NA,1
"12927","201301220CLE","BOS","Kevin Garnett","garneke01","30:40:00",5,13,0.385,0,0,NA,6,6,1,0,5,5,3,1,5,2,3,16,-3,NA,1
"12928","201301220CLE","BOS","Brandon Bass","bassbr01","27:33:00",4,7,0.571,0,0,NA,0,0,NA,2,4,6,1,0,0,2,2,8,-7,NA,1
"12929","201301220CLE","BOS","Avery Bradley","bradlav01","25:39:00",2,4,0.5,2,2,1,1,2,0.5,1,0,1,1,0,1,1,3,7,-5,NA,1
"12930","201301220CLE","BOS","Jared Sullinger","sullija01","26:17:00",5,11,0.455,0,0,NA,2,2,1,5,5,10,0,0,1,0,6,12,-4,NA,1
"12931","201301220CLE","BOS","Jeff Green","greenje02","21:21",1,3,0.333,1,2,0.5,2,2,1,0,3,3,1,0,1,1,0,5,7,NA,1
"12932","201301220CLE","BOS","Jason Terry","terryja01","19:46",2,5,0.4,0,2,0,0,0,NA,0,0,0,1,1,0,1,0,4,4,NA,1
"12933","201301220CLE","BOS","Courtney Lee","leeco01","14:16",3,9,0.333,3,5,0.6,0,0,NA,1,2,3,2,1,0,0,2,9,1,NA,1
"12934","201301220CLE","CLE","Tristan Thompson","thomptr01","39:39:00",9,18,0.5,0,0,NA,3,3,1,2,7,9,5,1,1,1,3,21,9,NA,1
"12935","201301220CLE","CLE","Kyrie Irving","irvinky01","37:55:00",16,24,0.667,1,3,0.333,7,7,1,0,3,3,5,2,0,5,5,40,11,NA,1
"12936","201301220CLE","CLE","Tyler Zeller","zellety01","37:45:00",2,10,0.2,0,0,NA,2,2,1,3,7,10,4,0,3,2,6,6,5,NA,1
"12937","201301220CLE","CLE","Dion Waiters","waitedi01","33:19:00",3,12,0.25,1,4,0.25,0,0,NA,1,1,2,3,1,0,0,1,7,8,NA,1
"12938","201301220CLE","CLE","Alonzo Gee","geeal01","30:56:00",3,7,0.429,0,1,0,4,6,0.667,1,5,6,2,1,0,0,2,10,8,NA,1
"12939","201301220CLE","CLE","Luke Walton","waltolu01","18:00",3,3,1,0,0,NA,1,2,0.5,1,2,3,7,1,0,2,0,7,2,NA,1
"12940","201301220CLE","CLE","Shaun Livingston","livinsh01","17:39",0,2,0,0,0,NA,2,2,1,0,1,1,1,0,1,1,0,2,-6,NA,1
"12941","201301220CLE","CLE","Daniel Gibson","gibsoda01","14:59",0,3,0,0,3,0,0,0,NA,0,2,2,1,1,1,1,3,0,-6,NA,1
"12942","201301220CLE","CLE","Omri Casspi","casspom01","9:48",1,3,0.333,0,1,0,0,0,NA,0,3,3,0,0,1,1,2,2,-6,NA,1
"12943","201301220DET","ORL","Arron Afflalo","afflaar01","37:43:00",0,4,0,0,1,0,0,0,NA,0,9,9,5,1,0,0,2,0,-17,NA,1
"12944","201301220DET","ORL","J.J. Redick","redicjj01","37:16:00",9,10,0.9,5,6,0.833,3,4,0.75,0,2,2,3,0,0,2,1,26,-2,NA,1
"12945","201301220DET","ORL","Jameer Nelson","nelsoja01","33:29:00",6,18,0.333,2,10,0.2,0,0,NA,0,3,3,9,1,0,2,3,14,-4,NA,1
"12946","201301220DET","ORL","Nikola Vucevic","vucevni01","28:20:00",5,10,0.5,0,0,NA,0,0,NA,0,9,9,1,0,1,0,3,10,1,NA,1
"12947","201301220DET","ORL","Glen Davis","davisgl01","23:15",4,16,0.25,0,0,NA,3,4,0.75,0,3,3,1,0,0,1,1,11,-13,NA,1
"12948","201301220DET","ORL","E'Twaun Moore","mooreet01","19:33",4,7,0.571,1,2,0.5,0,0,NA,2,3,5,2,1,0,4,2,9,-12,NA,1
"12949","201301220DET","ORL","Maurice Harkless","harklma01","14:31",2,3,0.667,0,0,NA,0,0,NA,1,0,1,1,0,0,0,1,4,-11,NA,1
"12950","201301220DET","ORL","Andrew Nicholson","nichoan01","11:22",3,5,0.6,0,0,NA,0,0,NA,1,2,3,0,0,1,1,4,6,-3,NA,1
"12951","201301220DET","ORL","Gustavo Ayon","ayongu01","9:47",4,4,1,0,0,NA,0,0,NA,0,0,0,1,0,0,3,2,8,-9,NA,1
"12952","201301220DET","ORL","Josh McRoberts","mcrobjo01","9:34",0,3,0,0,1,0,0,0,NA,1,2,3,1,0,0,0,1,0,-13,NA,1
"12953","201301220DET","ORL","Ishmael Smith","smithis01","6:58",0,1,0,0,0,NA,0,0,NA,1,0,1,2,1,0,0,0,0,2,NA,1
"12954","201301220DET","ORL","Kyle O'Quinn","oquinky01","4:06",1,3,0.333,0,0,NA,0,0,NA,0,1,1,0,0,0,0,0,2,3,NA,1
"12955","201301220DET","ORL","DeQuan Jones","jonesde01","4:06",0,0,NA,0,0,NA,0,0,NA,0,1,1,1,0,0,0,0,0,3,NA,1
"12956","201301220DET","DET","Brandon Knight","knighbr03","33:01:00",7,17,0.412,3,7,0.429,1,2,0.5,1,3,4,5,3,0,4,2,18,8,NA,1
"12957","201301220DET","DET","Kyle Singler","singlky01","32:53:00",3,4,0.75,0,1,0,0,0,NA,3,4,7,1,1,0,0,3,6,0,NA,1
"12958","201301220DET","DET","Greg Monroe","monrogr01","28:51:00",6,12,0.5,0,0,NA,4,6,0.667,1,5,6,2,1,0,0,1,16,6,NA,1
"12959","201301220DET","DET","Tayshaun Prince","princta01","25:17:00",2,6,0.333,0,1,0,2,3,0.667,0,3,3,5,0,0,0,0,6,18,NA,1
"12960","201301220DET","DET","Jason Maxiell","maxieja01","22:50",3,8,0.375,0,0,NA,5,5,1,5,6,11,1,0,1,1,0,11,12,NA,1
"12961","201301220DET","DET","Will Bynum","bynumwi01","25:36:00",7,14,0.5,0,1,0,1,1,1,2,2,4,6,0,1,1,2,15,6,NA,1
"12962","201301220DET","DET","Rodney Stuckey","stuckro01","24:56:00",6,13,0.462,2,5,0.4,0,0,NA,1,1,2,1,0,0,1,1,14,18,NA,1
"12963","201301220DET","DET","Andre Drummond","drumman01","23:58",5,7,0.714,0,0,NA,1,4,0.25,3,8,11,0,2,2,1,4,11,13,NA,1
"12964","201301220DET","DET","Charlie Villanueva","villach01","13:23",2,6,0.333,2,5,0.4,0,0,NA,0,6,6,2,0,1,0,0,6,1,NA,1
"12965","201301220DET","DET","Austin Daye","dayeau01","5:39",0,2,0,0,2,0,0,0,NA,0,0,0,0,0,0,0,0,0,-4,NA,1
"12966","201301220DET","DET","Kim English","engliki01","3:36",1,2,0.5,0,1,0,0,0,NA,0,0,0,0,1,0,0,0,2,-3,NA,1
"12967","201301220LAC","OKC","Kevin Durant","duranke01","41:02:00",12,19,0.632,5,6,0.833,3,3,1,1,6,7,7,1,0,4,2,32,8,NA,1
"12968","201301220LAC","OKC","Serge Ibaka","ibakase01","38:46:00",7,13,0.538,1,1,1,2,2,1,3,6,9,3,0,1,3,6,17,12,NA,1
"12969","201301220LAC","OKC","Russell Westbrook","westbru01","37:39:00",9,19,0.474,3,6,0.5,5,5,1,0,4,4,6,1,0,5,3,26,0,NA,1
"12970","201301220LAC","OKC","Thabo Sefolosha","sefolth01","22:42",3,5,0.6,3,5,0.6,0,0,NA,0,2,2,1,1,0,1,1,9,-1,NA,1
"12971","201301220LAC","OKC","Kendrick Perkins","perkike01","6:50",0,0,NA,0,0,NA,0,0,NA,0,1,1,1,0,0,0,4,0,-8,NA,1
"12972","201301220LAC","OKC","Nick Collison","collini01","40:47:00",4,8,0.5,0,1,0,0,0,NA,4,3,7,2,1,2,1,5,8,20,NA,1
"12973","201301220LAC","OKC","Kevin Martin","martike02","31:47:00",4,9,0.444,3,5,0.6,2,3,0.667,1,2,3,2,1,0,1,1,13,8,NA,1
"12974","201301220LAC","OKC","Reggie Jackson","jacksre01","10:43",2,5,0.4,0,3,0,0,0,NA,0,2,2,1,1,0,1,3,4,12,NA,1
"12975","201301220LAC","OKC","Hasheem Thabeet","thabeha01","4:57",0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,1,0,1,0,-2,NA,1
"12976","201301220LAC","OKC","DeAndre Liggins","liggide01","4:45",0,0,NA,0,0,NA,0,1,0,1,1,2,1,0,0,0,0,0,11,NA,1
"12977","201301220LAC","LAC","Blake Griffin","griffbl01","37:14:00",11,19,0.579,0,0,NA,9,10,0.9,4,7,11,5,2,1,4,4,31,-6,NA,1
"12978","201301220LAC","LAC","Eric Bledsoe","bledser01","35:06:00",5,16,0.313,0,0,NA,2,3,0.667,2,0,2,4,1,2,1,3,12,1,NA,1
"12979","201301220LAC","LAC","DeAndre Jordan","jordade01","21:28",2,2,1,0,0,NA,3,6,0.5,2,4,6,0,1,0,0,0,7,-9,NA,1
"12980","201301220LAC","LAC","Caron Butler","butleca01","21:28",2,6,0.333,0,3,0,0,0,NA,0,0,0,1,1,2,0,1,4,-9,NA,1
"12981","201301220LAC","LAC","Willie Green","greenwi01","16:06",2,2,1,1,1,1,0,0,NA,0,1,1,0,0,0,0,1,5,0,NA,1
"12982","201301220LAC","LAC","Matt Barnes","barnema02","29:26:00",4,10,0.4,2,5,0.4,0,0,NA,1,2,3,1,1,1,1,1,10,-6,NA,1
"12983","201301220LAC","LAC","Jamal Crawford","crawfja01","28:13:00",6,18,0.333,1,6,0.167,1,2,0.5,0,1,1,3,2,0,2,0,14,-9,NA,1
"12984","201301220LAC","LAC","Lamar Odom","odomla01","26:32:00",4,7,0.571,0,1,0,0,0,NA,2,5,7,1,0,0,1,3,8,-3,NA,1
"12985","201301220LAC","LAC","Grant Hill","hillgr01","18:39",3,4,0.75,0,0,NA,0,0,NA,1,3,4,0,0,1,1,2,6,-12,NA,1
"12986","201301220LAC","LAC","Ronny Turiaf","turiaro01","5:48",0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,0,2,0,-7,NA,1
"12987","201301220MIL","PHI","Evan Turner","turneev01","44:36:00",8,19,0.421,4,7,0.571,3,4,0.75,0,6,6,7,1,1,2,4,23,-7,NA,1
"12988","201301220MIL","PHI","Jrue Holiday","holidjr01","39:40:00",3,12,0.25,0,1,0,3,4,0.75,3,3,6,12,0,1,8,5,9,-12,NA,1
"12989","201301220MIL","PHI","Thaddeus Young","youngth01","37:55:00",5,16,0.313,0,0,NA,1,2,0.5,4,5,9,2,2,0,2,1,11,-2,NA,1
"12990","201301220MIL","PHI","Royal Ivey","iveyro01","19:11",3,3,1,2,2,1,0,0,NA,3,1,4,0,1,0,0,0,8,-11,NA,1
"12991","201301220MIL","PHI","Lavoy Allen","allenla01","11:43",2,6,0.333,0,0,NA,0,0,NA,2,3,5,0,0,1,1,1,4,-1,NA,1
"12992","201301220MIL","PHI","Spencer Hawes","hawessp01","36:17:00",10,16,0.625,0,1,0,1,1,1,6,6,12,2,0,0,1,4,21,-7,NA,1
"12993","201301220MIL","PHI","Nick Young","youngni01","32:29:00",8,16,0.5,2,5,0.4,2,2,1,1,2,3,3,0,0,2,4,20,5,NA,1
"12994","201301220MIL","PHI","Damien Wilkins","wilkida02","13:57",3,6,0.5,0,0,NA,0,0,NA,0,1,1,2,2,0,0,2,6,0,NA,1
"12995","201301220MIL","PHI","Dorell Wright","wrighdo01","4:12",0,1,0,0,0,NA,0,0,NA,0,0,0,1,0,0,0,1,0,-5,NA,1
"12996","201301220MIL","MIL","Monta Ellis","ellismo01","43:32:00",7,10,0.7,0,1,0,4,6,0.667,0,5,5,10,2,0,2,2,18,11,NA,1
"12997","201301220MIL","MIL","Brandon Jennings","jennibr01","39:02:00",8,17,0.471,3,6,0.5,6,6,1,1,0,1,7,3,0,4,0,25,9,NA,1
"12998","201301220MIL","MIL","Ersan Ilyasova","ilyaser01","36:22:00",10,17,0.588,2,4,0.5,5,6,0.833,7,9,16,2,3,1,0,2,27,13,NA,1
"12999","201301220MIL","MIL","Larry Sanders","sandela01","32:49:00",4,10,0.4,0,0,NA,1,2,0.5,3,2,5,1,0,2,2,3,9,19,NA,1
"13000","201301220MIL","MIL","Luc Mbah a Moute","mbahalu01","20:17",2,6,0.333,0,0,NA,1,4,0.25,1,2,3,1,0,0,1,1,5,9,NA,1
"13001","201301220MIL","MIL","Mike Dunleavy","dunlemi02","27:43:00",4,7,0.571,2,4,0.5,1,3,0.333,0,3,3,0,1,1,1,4,11,-1,NA,1
"13002","201301220MIL","MIL","Ekpe Udoh","udohek01","15:11",2,3,0.667,0,0,NA,0,2,0,0,1,1,1,1,1,0,0,4,-11,NA,1
"13003","201301220MIL","MIL","Beno Udrih","udrihbe01","13:26",0,2,0,0,1,0,2,2,1,0,1,1,2,0,0,1,1,2,-4,NA,1
"13004","201301220MIL","MIL","John Henson","hensojo01","11:38",4,7,0.571,0,0,NA,1,2,0.5,0,3,3,0,0,0,1,0,9,-5,NA,1
"13005","201301230CHA","ATL","Kyle Korver","korveky01","41:08:00",8,11,0.727,5,6,0.833,0,0,NA,0,4,4,2,1,0,0,5,21,11,NA,1
"13006","201301230CHA","ATL","Josh Smith","smithjo03","37:32:00",15,24,0.625,0,2,0,0,2,0,5,8,13,8,0,3,7,1,30,14,NA,1
"13007","201301230CHA","ATL","Jeff Teague","teaguje01","33:33:00",4,9,0.444,1,2,0.5,1,2,0.5,0,2,2,6,2,0,4,3,10,11,NA,1
"13008","201301230CHA","ATL","Ivan Johnson","johnsiv01","31:42:00",4,11,0.364,0,0,NA,4,6,0.667,6,9,15,3,3,1,1,3,12,11,NA,1
"13009","201301230CHA","ATL","DeShawn Stevenson","stevede01","20:48",1,8,0.125,1,6,0.167,0,0,NA,0,3,3,3,0,0,1,0,3,6,NA,1
"13010","201301230CHA","ATL","Jannero Pargo","pargoja01","22:45",3,6,0.5,2,4,0.5,0,0,NA,0,0,0,3,1,0,2,2,8,2,NA,1
"13011","201301230CHA","ATL","John Jenkins","jenkijo01","19:26",3,7,0.429,2,4,0.5,0,0,NA,0,1,1,4,0,1,0,2,8,7,NA,1
"13012","201301230CHA","ATL","Johan Petro","petrojo01","16:18",2,6,0.333,0,0,NA,0,0,NA,0,2,2,1,0,1,0,1,4,1,NA,1
"13013","201301230CHA","ATL","Mike Scott","scottmi01","13:25",2,3,0.667,0,0,NA,1,2,0.5,2,3,5,1,0,0,1,3,5,0,NA,1
"13014","201301230CHA","ATL","Anthony Tolliver","tollian01","3:23",1,2,0.5,1,1,1,0,0,NA,0,0,0,0,0,0,0,2,3,-3,NA,1
"13015","201301230CHA","CHA","Kemba Walker","walkeke02","33:18:00",4,11,0.364,1,3,0.333,2,3,0.667,1,2,3,5,1,0,5,1,11,-14,NA,1
"13016","201301230CHA","CHA","Bismack Biyombo","biyombi01","26:50:00",1,5,0.2,0,0,NA,0,2,0,3,7,10,0,2,4,2,2,2,-8,NA,1
"13017","201301230CHA","CHA","Michael Kidd-Gilchrist","kiddgmi01","24:42:00",3,6,0.5,0,0,NA,2,2,1,0,3,3,1,2,0,1,2,8,-10,NA,1
"13018","201301230CHA","CHA","Gerald Henderson","hendege02","15:25",2,6,0.333,0,1,0,2,2,1,0,1,1,1,0,0,1,2,6,-15,NA,1
"13019","201301230CHA","CHA","Hakim Warrick","warriha01","14:08",1,4,0.25,0,0,NA,2,2,1,0,1,1,1,1,0,1,1,4,-11,NA,1
"13020","201301230CHA","CHA","Ramon Sessions","sessira01","30:08:00",10,16,0.625,1,2,0.5,6,6,1,0,3,3,5,2,0,1,2,27,-1,NA,1
"13021","201301230CHA","CHA","Jeff Adrien","adrieje01","26:01:00",1,6,0.167,0,0,NA,4,4,1,1,3,4,1,1,2,0,1,6,1,NA,1
"13022","201301230CHA","CHA","Jeff Taylor","tayloje03","24:26:00",3,8,0.375,1,5,0.2,2,2,1,0,1,1,2,0,0,1,1,9,-3,NA,1
"13023","201301230CHA","CHA","Ben Gordon","gordobe01","23:24",6,12,0.5,3,4,0.75,0,0,NA,0,6,6,1,1,2,4,2,15,7,NA,1
"13024","201301230CHA","CHA","Brendan Haywood","haywobr01","21:39",0,2,0,0,0,NA,4,6,0.667,6,3,9,1,1,0,2,1,4,-6,NA,1
"13025","201301230CHI","DET","Greg Monroe","monrogr01","37:15:00",4,13,0.308,0,0,NA,1,3,0.333,3,5,8,6,1,0,2,2,9,-4,NA,1
"13026","201301230CHI","DET","Tayshaun Prince","princta01","34:10:00",5,12,0.417,1,2,0.5,0,0,NA,0,3,3,1,1,0,0,1,11,4,NA,1
"13027","201301230CHI","DET","Brandon Knight","knighbr03","34:03:00",4,9,0.444,0,3,0,5,5,1,1,1,2,7,0,1,2,1,13,2,NA,1
"13028","201301230CHI","DET","Jason Maxiell","maxieja01","31:30:00",3,6,0.5,0,0,NA,0,0,NA,3,8,11,1,1,2,2,3,6,2,NA,1
"13029","201301230CHI","DET","Kyle Singler","singlky01","24:46:00",5,7,0.714,2,2,1,0,1,0,1,1,2,0,1,0,0,3,12,-5,NA,1
"13030","201301230CHI","DET","Rodney Stuckey","stuckro01","25:56:00",5,16,0.313,0,4,0,1,2,0.5,0,0,0,4,0,0,3,3,11,-8,NA,1
"13031","201301230CHI","DET","Andre Drummond","drumman01","22:09",4,6,0.667,0,0,NA,0,0,NA,4,3,7,0,1,1,1,3,8,-3,NA,1
"13032","201301230CHI","DET","Will Bynum","bynumwi01","16:10",3,9,0.333,0,1,0,3,3,1,1,2,3,1,0,0,1,2,9,-6,NA,1
"13033","201301230CHI","DET","Austin Daye","dayeau01","8:57",1,3,0.333,1,1,1,0,0,NA,0,0,0,0,0,0,1,1,3,4,NA,1
"13034","201301230CHI","DET","Charlie Villanueva","villach01","5:04",0,1,0,0,0,NA,0,0,NA,0,1,1,0,1,0,0,3,0,-1,NA,1
"13035","201301230CHI","CHI","Jimmy Butler","butleji01","46:29:00",6,14,0.429,1,4,0.25,5,6,0.833,5,4,9,4,1,1,1,0,18,5,NA,1
"13036","201301230CHI","CHI","Joakim Noah","noahjo01","45:07:00",3,8,0.375,0,1,0,4,8,0.5,5,13,18,2,2,1,5,3,10,7,NA,1
"13037","201301230CHI","CHI","Kirk Hinrich","hinriki01","33:56:00",0,5,0,0,2,0,0,0,NA,0,3,3,3,1,1,2,4,0,-10,NA,1
